2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
11	11	11	11	13	12	14	13	12	14	13	12	14	13	12	14	13	12	14	13	12	14	13	12	14	13	12	14	13	12	14	3
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	3
3	24	25	25	25	25	25	25	25	25	25	25	36	42	42	28	29	42	42	37	25	25	25	25	25	25	25	25	25	25	24	3
3	24	25	24	24	24	24	24	24	24	24	24	40	24	24	30	31	24	24	41	24	24	24	24	24	24	24	24	24	25	24	3
3	24	25	24	25	25	25	25	25	25	25	25	40	25	25	32	33	25	25	41	25	25	25	25	25	25	25	25	24	25	24	3
3	24	25	24	25	36	42	42	42	42	42	42	44	26	26	26	26	26	26	45	42	42	42	42	42	42	37	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	40	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	25	24	25	24	3
3	24	25	24	25	38	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	39	25	24	25	24	3
3	24	25	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	25	24	3
3	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	24	3
3	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	3
4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5
